id,annotator_id,image_id,x_min,y_min,width,height
12301,1,2978,511,153,576,703
12302,1,2978,1006,206,194,650
12303,1,2979,123,80,319,584
12304,1,2979,313,63,443,601
12305,1,2979,690,47,182,594
12306,1,2980,0,0,453,1110
12307,1,2980,239,0,709,1144
12308,1,2980,764,0,870,1170
12309,1,2980,0,1335,550,1065
12310,1,2980,337,1369,671,1031
12311,1,2980,854,1369,854,1031
12312,1,2981,0,249,416,415
12313,1,2981,183,90,583,574
12314,1,2981,451,0,421,598
12315,1,2981,0,0,233,218
12316,1,2982,220,0,307,159
12317,1,2982,463,0,315,236
12318,1,2982,736,0,136,251
12319,1,2982,0,138,487,526
12320,1,2982,251,255,546,409
12321,1,2982,771,317,101,347
12322,1,2983,0,442,167,326
12323,1,2983,57,229,259,539
12324,1,2983,203,64,292,693
12325,1,2983,359,43,153,558
12326,1,2984,0,0,105,283
12327,1,2984,44,0,339,301
12328,1,2984,0,352,234,312
12329,1,2984,170,294,398,370
12330,1,2985,0,0,278,362
12331,1,2985,34,0,539,510
12332,1,2985,406,42,444,516
12333,1,2986,0,198,146,690
12334,1,2986,48,203,341,749
12335,1,2986,275,150,357,850
12336,1,2987,461,0,299,197
12337,1,2987,691,0,181,251
12338,1,2987,211,163,447,501
12339,1,2987,497,277,375,387
12340,1,2988,0,0,226,451
12341,1,2988,116,0,402,472
12342,1,2988,419,0,274,412
12343,1,2988,584,0,273,365
12344,1,2988,745,0,127,307
12345,1,2988,0,432,289,232
12346,1,2988,244,440,358,224
12347,1,2988,562,406,221,258
12348,1,2988,751,361,121,303
12349,1,2990,0,149,207,619
12350,1,2990,162,191,251,577
12351,1,2990,353,256,159,512
12352,1,2991,147,0,488,473
12353,1,2991,457,18,415,550
12354,1,2992,0,0,312,461
12355,1,2992,32,0,559,528
12356,1,2993,233,0,581,306
12357,1,2993,325,221,547,405
12358,1,2994,0,0,172,271
12359,1,2994,112,0,266,299
12360,1,2994,312,0,349,305
12361,1,2994,611,0,261,279
12362,1,2994,0,385,180,278
12363,1,2994,110,424,246,240
12364,1,2994,303,395,362,269
12365,1,2994,607,315,265,349
12366,1,2995,0,0,553,450
12367,1,2995,0,390,507,321
12368,1,2995,0,669,547,187
12369,1,2995,651,0,549,126
12370,1,2995,613,33,587,502
12371,1,2995,632,472,568,307
12372,1,2995,673,677,527,179
12373,1,2996,0,0,326,323
12374,1,2996,176,0,470,430
12375,1,2996,544,0,328,501
12376,1,2996,729,0,143,560
12377,1,2998,0,0,171,831
12378,1,2998,92,80,310,776
12379,1,2998,325,144,315,709
12380,1,2998,554,0,544,856
12381,1,2998,911,0,289,815
12382,1,2999,0,0,628,1685
12383,1,2999,469,85,661,1623
12384,1,2999,973,156,599,1477
12385,1,2999,1408,0,949,1596
12386,1,2999,2128,0,272,1450
12387,1,3001,0,415,479,353
12388,1,3001,0,119,240,301
12389,1,3001,0,0,512,125
12390,1,3002,0,215,479,406
12391,1,3002,0,518,520,337
12392,1,3002,666,739,534,117
12393,1,3002,653,355,547,488
12394,1,3002,570,0,630,478
12395,1,3003,0,0,196,227
12396,1,3003,135,0,310,190
12397,1,3003,405,0,236,119
12398,1,3003,0,376,82,288
12399,1,3003,0,363,305,301
12400,1,3003,187,276,480,388
12401,1,3003,458,145,414,498
12402,1,3004,0,0,488,540
12403,1,3004,170,71,576,593
12404,1,3004,472,220,400,444
12405,1,3005,0,41,245,551
12406,1,3005,179,0,229,528
12407,1,3005,371,0,141,602
12408,1,3006,39,343,440,321
12409,1,3006,385,467,405,197
12410,1,3006,750,520,122,144
12411,1,3006,277,0,308,201
12412,1,3006,521,0,318,254
12413,1,3006,800,0,72,268
12414,1,3007,0,259,631,1688
12415,1,3007,515,316,587,1634
12416,1,3007,937,0,399,1856
12417,1,3008,0,13,198,433
12418,1,3008,0,43,467,522
12419,1,3008,443,75,342,216
12420,1,3008,750,38,122,396
12421,1,3009,0,0,267,320
12422,1,3009,194,0,350,325
12423,1,3009,0,376,124,288
12424,1,3009,85,381,344,283
12425,1,3009,383,337,362,327
12426,1,3010,69,38,536,805
12427,1,3010,402,118,590,738
12428,1,3010,899,135,301,721
12429,1,3011,0,111,322,553
12430,1,3011,152,83,469,581
12431,1,3011,530,47,270,580
12432,1,3011,609,0,263,550
12433,1,3012,0,0,184,450
12434,1,3012,781,0,91,480
12435,1,3013,763,188,844,1520
12436,1,3013,1413,471,636,1237
12437,1,3013,1869,468,531,1240
12438,1,3014,0,210,264,558
12439,1,3014,186,199,294,569
12440,1,3014,375,138,137,583
12441,1,3015,0,194,363,1394
12442,1,3015,344,256,414,1345
12443,1,3015,604,312,557,1543
12444,1,3015,856,457,480,1455
12445,1,3016,0,0,273,439
12446,1,3016,27,53,502,512
12447,1,3016,415,45,441,541
12448,1,3017,0,0,282,394
12449,1,3017,43,0,522,507
12450,1,3017,415,37,438,518
12451,1,3018,413,0,315,268
12452,1,3018,657,0,215,293
12453,1,3018,306,233,380,431
12454,1,3018,602,296,270,368
12455,1,3021,266,188,535,476
12456,1,3021,596,311,276,353
12457,1,3021,439,0,318,192
12458,1,3021,674,0,198,269
12459,0,3022,1558,119,748,1258
12460,0,3022,1032,0,501,797
12461,0,3022,503,168,415,786
12462,0,3022,2,87,360,889
12463,0,3023,396,264,358,506
12464,0,3023,37,62,286,393
12465,0,3024,499,222,169,776
12466,0,3024,271,267,239,731
12467,0,3024,0,46,299,902
12468,0,3024,0,51,139,808
12469,0,3025,325,1,187,577
12470,0,3025,236,0,155,576
12471,0,3025,128,0,138,577
12472,0,3025,8,0,153,574
12473,0,3026,448,30,220,759
12474,0,3026,261,10,327,853
12475,0,3026,0,32,401,819
12476,0,3026,0,32,186,536
12477,0,3027,0,0,339,497
12478,0,3027,319,87,184,254
12479,0,3028,64,2,187,275
12480,0,3028,0,34,52,248
12481,0,3028,234,0,191,271
12482,0,3028,400,0,285,265
12483,0,3028,659,2,213,325
12484,0,3028,525,325,330,339
12485,0,3028,259,324,346,340
12486,0,3028,57,320,229,344
12487,0,3028,0,330,95,334
12488,0,3030,81,163,342,633
12489,0,3030,0,110,187,640
12490,0,3030,1001,147,199,564
12491,0,3030,657,353,318,419
12492,0,3030,347,216,314,625
12493,0,3031,333,17,497,369
12494,0,3031,73,149,537,478
12495,0,3032,4,4,381,529
12496,0,3032,342,9,275,576
12497,0,3032,597,26,180,535
12498,0,3032,794,104,78,557
12499,0,3033,29,0,235,297
12500,0,3033,258,0,228,288
12501,0,3033,479,0,325,281
12502,0,3033,283,318,317,343
12503,0,3033,97,326,195,350
12504,0,3033,0,313,123,361
12505,0,3034,410,0,478,815
12506,0,3034,877,0,247,810
12507,0,3034,1097,30,103,769
12508,0,3035,0,0,166,740
12509,0,3035,90,0,269,910
12510,0,3035,318,2,303,819
12511,0,3035,555,32,113,616
12512,0,3036,0,100,276,514
12513,0,3037,0,0,116,750
12514,0,3037,71,0,246,738
12515,0,3037,293,0,384,701
12516,0,3037,622,0,350,723
12517,0,3038,436,0,76,610
12518,0,3038,321,0,170,456
12519,0,3038,236,0,114,407
12520,0,3038,121,0,129,425
12521,0,3038,5,0,122,457
12522,0,3039,1122,143,214,1428
12523,0,3039,792,25,486,1581
12524,0,3039,452,0,451,1698
12525,0,3039,97,0,403,1451
12526,0,3039,0,0,236,1387
12527,0,3040,276,0,376,309
12528,0,3040,43,0,246,291
12529,0,3040,80,323,347,338
12530,0,3040,0,327,134,348
12531,0,3041,0,11,326,804
12532,0,3041,172,10,292,752
12533,0,3041,366,22,540,660
12534,0,3042,0,0,228,486
12535,0,3042,38,0,343,558
12536,0,3042,190,0,356,614
12537,0,3042,364,13,371,651
12538,0,3042,609,207,263,457
12539,0,3044,420,107,248,836
12540,0,3044,213,705,284,295
12541,0,3044,0,162,232,838
12542,0,3045,628,239,789,1469
12543,0,3045,1341,125,746,1583
12544,0,3045,1899,192,501,1475
12545,0,3046,0,16,316,846
12546,0,3046,400,0,469,827
12547,0,3046,959,0,488,781
12548,0,3046,1525,146,770,1307
12549,0,3047,237,0,337,249
12550,0,3047,531,0,260,279
12551,0,3047,773,0,99,331
12552,0,3047,673,372,199,292
12553,0,3047,448,349,274,315
12554,0,3047,89,288,376,376
12555,0,3048,52,0,608,686
12556,0,3048,445,7,442,835
12557,0,3048,703,0,373,799
12558,0,3048,839,20,361,817
12559,0,3049,0,0,173,287
12560,0,3049,168,0,185,291
12561,0,3049,337,0,263,297
12562,0,3049,592,0,266,284
12563,0,3049,435,326,350,338
12564,0,3049,162,368,306,296
12565,0,3049,4,384,175,280
12566,0,3050,259,0,264,252
12567,0,3050,490,0,305,280
12568,0,3050,757,0,115,297
12569,0,3050,676,359,196,305
12570,0,3050,367,320,436,344
12571,0,3050,48,221,451,443
12572,0,3051,0,0,158,645
12573,0,3051,92,0,378,624
12574,0,3051,356,3,264,564
12575,0,3052,916,0,284,707
12576,0,3053,398,0,341,712
12577,0,3053,715,0,371,705
12578,0,3053,994,0,206,679
12579,0,3054,0,144,365,886
12580,0,3054,484,187,426,827
12581,0,3054,1590,125,751,1320
12582,0,3055,0,67,343,467
12583,0,3055,246,73,333,534
12584,0,3055,499,105,239,518
12585,0,3055,673,105,199,555
12586,0,3056,0,54,191,778
12587,0,3056,156,5,261,850
12588,0,3056,380,0,345,856
12589,0,3056,714,5,333,836
12590,0,3057,24,58,306,695
12591,0,3057,316,0,218,549
12592,0,3057,581,0,228,511
12593,0,3057,842,0,250,418
12594,0,3057,1111,16,89,629
12595,0,3058,4,65,317,932
12596,0,3058,318,97,308,889
12597,0,3059,14,0,193,584
12598,0,3059,145,0,323,592
12599,0,3059,398,0,307,521
12600,0,3060,2,154,348,702
12601,0,3060,182,104,284,735
12602,0,3061,99,176,455,475
12603,0,3061,305,0,259,154
12604,0,3061,546,0,273,214
12605,0,3061,423,326,388,338
12606,0,3062,267,0,318,277
12607,0,3062,0,0,275,298
12608,0,3062,566,0,435,337
12609,0,3062,327,413,398,432
12610,0,3062,99,402,239,454
12611,0,3062,0,398,133,458
12612,0,3063,0,224,202,776
12613,0,3063,166,0,301,1000
12614,0,3063,337,113,318,808
12615,0,3064,152,0,447,743
12616,0,3064,563,0,272,795
12617,0,3064,800,5,231,820
12618,0,3064,1023,0,177,856
12619,0,3065,0,0,253,274
12620,0,3065,189,0,286,278
12621,0,3065,219,262,339,402
12622,0,3065,0,304,338,360
12623,0,3066,448,57,220,811
12624,0,3066,207,35,343,965
12625,0,3066,0,56,310,900
12626,0,3067,715,325,621,1675
12627,0,3067,312,305,572,1667
12628,0,3067,2,235,651,1663
12629,0,3067,0,0,301,1565
12630,0,3068,0,37,214,712
12631,0,3068,118,126,371,636
12632,0,3068,460,264,352,453
12633,0,3068,806,14,336,629
12634,0,3069,0,0,237,615
12635,0,3069,147,0,792,576
12636,0,3069,872,0,768,681
12637,0,3069,252,966,1063,1434
12638,0,3069,0,1109,521,1291
12639,0,3070,0,249,161,751
12640,0,3070,130,53,285,947
12641,0,3070,374,0,285,1000
12642,0,3071,0,0,173,295
12643,0,3071,167,0,192,305
12644,0,3071,338,0,270,293
12645,0,3071,586,0,273,293
12646,0,3071,436,320,352,344
12647,0,3071,167,366,300,298
12648,0,3071,0,364,179,300
12649,0,3072,0,0,73,270
12650,0,3072,62,0,190,256
12651,0,3072,238,0,272,237
12652,0,3072,488,0,273,217
12653,0,3072,426,219,423,445
12654,0,3072,142,298,377,366
12655,0,3072,0,318,170,346
12656,0,3073,38,289,328,711
12657,0,3073,364,265,304,735
12658,0,3074,330,0,333,409
12659,0,3074,52,0,413,495
12660,0,3074,0,0,154,546
12661,0,3075,0,0,110,494
12662,0,3075,110,0,134,411
12663,0,3075,244,0,107,408
12664,0,3075,322,0,165,429
12665,0,3075,436,0,76,613
12666,0,3076,0,0,593,771
12667,0,3076,529,0,707,794
12668,0,3076,1195,0,513,807
12669,0,3076,787,1135,921,1265
12670,0,3076,116,1304,774,1096
12671,0,3076,9,1281,197,1119
12672,0,3077,0,0,349,788
12673,0,3077,173,0,457,825
12674,0,3077,491,269,574,587
12675,0,3078,0,0,236,819
12676,0,3078,191,0,369,794
12677,0,3078,428,0,522,703
12678,0,3078,773,0,427,600
12679,0,3079,21,648,491,120
12680,0,3079,0,484,512,193
12681,0,3079,0,142,512,343
12682,0,3079,0,0,512,240
12683,0,3080,0,80,112,269
12684,0,3080,103,0,208,352
12685,0,3080,262,0,228,349
12686,0,3080,407,0,205,325
12687,0,3080,477,410,135,226
12688,0,3080,225,392,343,464
12689,0,3080,58,409,226,447
12690,0,3080,0,400,114,456
12691,0,3081,92,40,836,1087
12692,0,3081,0,7,318,1278
12693,0,3082,547,7,325,410
12694,0,3082,304,152,491,458
12695,0,3082,0,369,116,295
12696,0,3082,0,0,212,223
12697,0,3082,184,0,247,142
12698,0,3082,428,0,180,58
12699,0,3083,392,0,706,1400
12700,0,3083,956,0,751,1624
12701,0,3083,1656,86,548,1606
12702,0,3083,2133,118,267,1585
12703,0,3084,0,0,580,1693
12704,0,3084,476,53,729,1655
12705,0,3084,1149,402,791,1306
12706,0,3085,54,0,240,344
12707,0,3085,285,0,342,323
12708,0,3085,80,361,320,302
12709,0,3085,0,379,114,285
12710,0,3086,264,76,404,640
12711,0,3086,138,210,530,710
12712,0,3086,0,223,488,774
12713,0,3086,0,546,254,435
12714,0,3087,0,0,134,334
12715,0,3087,108,0,185,320
12716,0,3087,284,0,195,317
12717,0,3087,444,0,282,309
12718,0,3087,685,0,187,296
12719,0,3087,525,337,313,327
12720,0,3087,262,366,300,298
12721,0,3087,69,381,210,283
12722,0,3087,0,403,90,261
12723,0,3088,173,0,292,359
12724,0,3088,405,0,207,385
12725,0,3088,251,424,361,432
12726,0,3088,0,374,419,480
12727,0,3090,32,81,245,595
12728,0,3090,299,96,277,543
12729,0,3090,559,322,384,534
12730,0,3091,0,0,837,809
12731,0,3091,349,7,1132,1291
12732,0,3091,1466,0,596,1471
12733,0,3091,2035,0,365,1484
12734,0,3092,51,0,357,242
12735,0,3092,312,0,268,260
12736,0,3092,575,0,233,306
12737,0,3092,795,0,77,309
12738,0,3092,734,357,138,315
12739,0,3092,548,358,195,305
12740,0,3092,295,339,279,326
12741,0,3092,2,302,321,363
12742,0,3093,0,0,192,316
12743,0,3093,170,0,202,297
12744,0,3093,331,0,211,295
12745,0,3093,485,0,284,293
12746,0,3093,710,0,162,262
12747,0,3093,523,321,324,343
12748,0,3093,276,362,300,302
12749,0,3093,101,379,191,285
12750,0,3093,0,381,110,283
12751,0,3095,0,0,395,490
12752,0,3095,359,69,229,273
12753,0,3097,803,0,1046,1258
12754,0,3097,179,69,695,1471
12755,0,3098,15,376,401,1622
12756,0,3098,365,342,527,1658
12757,0,3098,700,237,636,1763
12758,0,3099,0,85,226,915
12759,0,3099,103,2,247,806
12760,0,3099,242,0,219,782
12761,0,3099,415,0,204,757
12762,0,3099,574,0,94,809
12763,0,3100,60,15,315,461
12764,0,3100,360,72,269,566
12765,0,3100,614,74,207,564
12766,0,3100,789,113,83,511
12767,0,3101,0,96,275,531
12768,0,3102,0,0,435,738
12769,0,3102,206,50,604,717
12770,0,3102,601,110,455,720
12771,0,3102,859,80,341,772
12772,0,3103,0,0,720,463
12773,0,3103,0,262,647,578
12774,0,3103,804,53,396,365
12775,0,3103,776,367,424,409
12776,0,3103,758,719,442,137
12777,0,3104,334,14,519,370
12778,0,3104,77,160,540,469
12779,0,3105,887,0,304,407
12780,0,3105,540,0,258,176
12781,0,3105,261,0,218,205
12782,0,3105,0,0,217,217
12783,0,3106,0,0,161,725
12784,0,3106,126,0,198,705
12785,0,3106,296,0,262,965
12786,0,3106,477,94,191,786
12787,0,3107,106,0,562,723
12788,0,3107,465,0,436,719
12789,0,3107,887,0,293,759
12790,0,3108,0,34,176,794
12791,0,3108,61,17,261,817
12792,0,3108,233,0,380,884
12793,0,3108,463,41,205,853
12794,0,3109,0,0,222,778
12795,0,3109,186,0,258,740
12796,0,3109,401,0,399,713
12797,0,3109,716,0,363,725
12798,0,3111,0,0,297,521
12799,0,3111,175,0,414,492
12800,0,3111,482,13,263,511
12801,0,3111,667,49,177,541
12802,0,3112,880,42,320,624
12803,0,3113,771,0,264,374
12804,0,3113,464,9,265,387
12805,0,3113,1044,0,156,557
12806,0,3114,151,87,204,785
12807,0,3114,308,169,199,635
12808,0,3114,417,238,240,556
12809,0,3114,27,67,139,615
12810,0,3114,0,85,63,599
12811,0,3115,0,0,335,490
12812,0,3115,238,50,345,542
12813,0,3115,486,101,277,526
12814,0,3115,635,345,213,319
12815,0,3116,28,0,261,111
12816,0,3116,352,0,284,291
12817,0,3116,614,0,198,298
12818,0,3116,794,0,78,300
12819,0,3116,697,340,175,324
12820,0,3116,391,335,331,329
12821,0,3116,0,395,189,268
12822,0,3117,0,0,218,278
12823,0,3117,199,0,307,288
12824,0,3117,461,0,222,283
12825,0,3117,644,0,212,261
12826,0,3117,795,0,77,172
12827,0,3117,0,262,248,402
12828,0,3117,154,330,392,334
12829,0,3117,493,341,249,317
12830,0,3117,697,312,175,352
12831,0,3119,0,51,293,676
12832,0,3119,41,0,596,621
12833,0,3119,396,0,508,437
12834,0,3120,154,0,191,568
12835,0,3120,297,0,170,610
12836,0,3120,420,11,92,546
12837,0,3120,25,0,157,480
12838,0,3120,0,0,80,393
12839,0,3121,0,140,828,1269
12840,0,3121,347,366,809,1213
12841,0,3121,1072,773,733,878
12842,0,3121,1771,578,629,1052
12843,0,3122,0,137,254,461
12844,0,3122,199,98,288,550
12845,0,3122,471,130,175,488
12846,0,3122,652,144,169,500
12847,0,3123,94,0,297,303
12848,0,3123,338,0,185,313
12849,0,3123,513,0,184,320
12850,0,3123,665,0,207,325
12851,0,3123,306,358,292,306
12852,0,3123,578,375,196,289
12853,0,3123,762,387,110,277
12854,0,3124,0,0,183,304
12855,0,3124,180,0,190,291
12856,0,3124,356,0,268,294
12857,0,3124,601,0,262,266
12858,0,3124,508,283,329,381
12859,0,3124,238,330,338,334
12860,0,3124,55,361,199,303
12861,0,3124,0,378,76,286
12862,0,3125,0,0,309,438
12863,0,3125,342,67,169,282
12864,0,3126,0,12,180,864
12865,0,3126,173,14,218,783
12866,0,3126,330,0,262,789
12867,0,3126,465,52,203,786
12868,0,3127,653,205,501,616
12869,0,3128,792,0,363,481
12870,0,3128,477,0,252,277
12871,0,3128,183,0,243,349
12872,0,3128,0,0,146,348
12873,0,3129,0,0,223,561
12874,0,3129,132,0,204,508
12875,0,3129,283,0,403,471
12876,0,3130,0,0,194,305
12877,0,3130,156,0,216,294
12878,0,3130,344,0,196,302
12879,0,3130,484,0,289,293
12880,0,3130,708,0,164,281
12881,0,3130,523,319,335,345
12882,0,3130,272,368,302,296
12883,0,3130,84,386,209,278
12884,0,3130,0,403,109,261
12885,0,3131,0,0,145,327
12886,0,3131,106,0,206,328
12887,0,3131,289,0,199,310
12888,0,3131,448,0,281,312
12889,0,3131,680,0,192,298
12890,0,3131,519,339,323,325
12891,0,3131,255,368,314,296
12892,0,3131,72,383,207,281
12893,0,3131,0,401,92,263
12894,0,3135,0,0,403,1332
12895,0,3135,273,0,395,1251
12896,0,3135,632,0,418,1464
12897,0,3135,931,0,405,1727
12898,0,3136,0,0,389,760
12899,0,3136,355,0,335,741
12900,0,3136,656,40,383,663
12901,0,3137,81,1,542,600
12902,0,3137,545,36,406,698
12903,0,3137,891,36,289,752
12904,0,3138,34,0,478,236
12905,0,3138,29,168,483,329
12906,0,3138,0,461,512,218
12907,0,3138,0,651,512,117
12908,0,3139,0,0,60,282
12909,0,3139,24,0,190,326
12910,0,3139,208,0,192,315
12911,0,3139,369,0,280,315
12912,0,3139,617,0,255,296
12913,0,3139,547,307,325,357
12914,0,3139,272,361,326,303
12915,0,3139,88,369,203,295
12916,0,3139,0,386,119,278
12917,0,3140,0,45,264,561
12918,0,3140,98,1,448,547
12919,0,3141,0,0,309,377
12920,0,3141,279,0,403,376
12921,0,3141,613,0,297,370
12922,0,3141,855,0,294,341
12923,0,3141,1043,0,157,272
12924,0,3141,965,415,235,441
12925,0,3141,700,459,326,397
12926,0,3141,292,451,477,405
12927,0,3141,0,386,377,470
12928,0,3142,0,0,347,749
12929,0,3142,265,72,475,675
12930,0,3143,1231,408,809,1194
12931,0,3143,739,0,496,840
12932,0,3143,183,0,468,859
12933,0,3144,0,0,365,1444
12934,0,3144,1944,0,456,1150
12935,0,3145,125,14,309,893
12936,0,3145,0,83,216,819
12937,0,3145,415,9,200,823
12938,0,3145,586,0,82,730
12939,0,3146,508,0,272,259
12940,0,3146,218,0,219,91
12941,0,3146,0,300,338,364
12942,0,3146,520,288,326,376
12943,0,3146,829,321,43,343
12944,0,3146,770,0,102,264
12945,0,3147,0,74,381,491
12946,0,3147,132,0,502,475
12947,0,3147,561,36,249,261
12948,0,3147,0,275,246,365
12949,0,3148,292,40,233,366
12950,0,3148,0,50,389,508
12951,0,3149,768,625,1252,1083
12952,0,3149,141,961,762,747
12953,0,3149,0,1143,248,565
12954,0,3149,0,0,613,682
12955,0,3149,531,0,669,490
12956,0,3149,1123,0,669,275
12957,0,3150,254,62,377,951
12958,0,3150,0,410,278,1298
12959,0,3150,757,117,421,745
12960,0,3150,1248,0,492,605
12961,0,3150,1823,0,577,1132
12962,0,3151,283,0,730,502
12963,0,3151,1020,0,688,604
12964,0,3151,0,791,570,971
12965,0,3151,160,1045,1114,1347
12966,0,3151,1300,1145,408,1255
12967,0,3152,30,117,301,870
12968,0,3152,330,100,301,866
12969,0,3152,560,0,108,924
12970,0,3153,158,0,274,315
12971,0,3153,396,0,201,312
12972,0,3153,585,0,179,273
12973,0,3153,757,0,115,296
12974,0,3153,749,366,123,298
12975,0,3153,562,377,194,287
12976,0,3153,272,384,309,280
12977,0,3154,370,100,404,756
12978,0,3154,739,163,278,693
12979,0,3154,975,164,219,692
12980,0,3155,253,308,339,692
12981,0,3155,561,343,107,657
12982,0,3155,31,332,338,668
12983,0,3155,0,523,161,477
12984,0,3156,0,0,516,300
12985,0,3156,0,145,489,374
12986,0,3156,0,409,455,317
12987,0,3156,57,715,390,141
12988,0,3156,593,0,538,223
12989,0,3156,535,158,665,419
12990,0,3156,510,540,690,281
12991,0,3157,637,67,472,617
12992,0,3158,316,0,243,169
12993,0,3158,552,0,272,237
12994,0,3158,99,193,462,448
12995,0,3158,431,319,382,345
12996,0,3158,804,0,68,251
12997,0,3159,114,159,698,1513
12998,0,3159,655,22,853,1657
12999,0,3159,1123,118,886,1523
13000,0,3159,1563,0,837,1564
13001,0,3160,0,0,299,737
13002,0,3160,144,0,403,734
13003,0,3160,440,0,368,746
13004,0,3160,726,136,474,591
13005,0,3161,0,0,165,227
13006,0,3161,161,0,260,208
13007,0,3161,406,0,268,177
13008,0,3161,318,197,448,467
13009,0,3161,41,271,391,393
13010,0,3161,0,332,103,332
13011,0,3162,2,0,391,733
13012,0,3162,287,0,462,768
13013,0,3162,675,5,309,798
13014,0,3162,901,0,299,802
13015,0,3163,0,143,292,857
13016,0,3163,270,148,248,839
13017,0,3163,493,76,175,905
13018,0,3164,304,46,229,366
13019,0,3164,0,45,386,516
13020,0,3165,0,118,235,585
13021,0,3165,0,211,411,619
13022,0,3165,349,420,374,416
13023,0,3165,700,256,463,578
13024,0,3166,0,0,306,697
13025,0,3166,78,73,463,670
13026,0,3166,330,171,407,615
13027,0,3166,692,338,336,442
13028,0,3166,1007,147,193,578
13029,0,3167,3,80,506,663
13030,0,3167,459,90,357,691
13031,0,3167,786,67,250,720
13032,0,3167,1007,88,193,768
13033,0,3168,71,0,322,247
13034,0,3168,320,0,261,285
13035,0,3168,576,0,214,325
13036,0,3168,650,366,206,298
13037,0,3168,460,329,216,335
13038,0,3168,216,304,288,359
13039,0,3168,3,243,273,376
13040,0,3168,786,0,86,329
13041,0,3169,0,0,198,452
13042,0,3169,185,0,248,408
13043,0,3169,414,0,242,372
13044,0,3169,626,0,358,358
13045,0,3169,938,0,262,327
13046,0,3169,813,356,387,500
13047,0,3169,463,428,440,428
13048,0,3169,224,439,276,417
13049,0,3169,3,452,240,404
13050,0,3170,36,0,252,128
13051,0,3170,355,0,270,296
13052,0,3170,620,0,184,292
13053,0,3170,803,0,69,296
13054,0,3170,695,349,177,315
13055,0,3170,401,341,312,323
13056,0,3170,0,384,175,278
13057,0,3171,0,0,172,333
13058,0,3171,125,0,286,300
13059,0,3171,353,0,258,344
13060,0,3171,263,403,302,399
13061,0,3171,0,397,369,459
13062,0,3171,0,414,119,442
13063,0,3173,123,0,219,547
13064,0,3173,392,0,237,459
13065,0,3173,660,0,388,681
13066,0,3174,1811,0,589,1028
13067,0,3175,5,167,263,474
13068,0,3175,232,165,280,499
13069,0,3175,487,141,191,523
13070,0,3175,670,135,186,529
13071,0,3176,88,0,299,303
13072,0,3176,335,0,192,313
13073,0,3176,519,0,180,311
13074,0,3176,687,0,185,315
13075,0,3176,763,384,109,279
13076,0,3176,578,378,197,286
13077,0,3176,308,358,287,306
13078,0,3178,0,0,175,832
13079,0,3178,129,0,268,800
13080,0,3178,354,0,379,759
13081,0,3178,671,0,352,756
13082,0,3179,193,67,442,728
13083,0,3179,0,122,410,710
13084,0,3179,0,0,221,612
13085,0,3180,0,0,249,563
13086,0,3180,978,0,222,218
13087,0,3181,0,0,218,338
13088,0,3181,215,0,253,330
13089,0,3181,456,0,321,320
13090,0,3181,252,351,321,313
13091,0,3181,70,364,208,300
13092,0,3181,0,385,107,279
13093,0,3182,291,0,474,341
13094,0,3182,642,0,391,380
13095,0,3182,997,0,203,445
13096,0,3182,884,491,285,365
13097,0,3182,579,472,369,384
13098,0,3182,108,415,497,441
13099,0,3183,279,0,457,566
13100,0,3183,0,0,204,388
13101,0,3183,571,72,301,592
13102,0,3184,15,31,359,578
13103,0,3185,0,0,168,212
13104,0,3185,150,0,178,217
13105,0,3185,324,0,280,197
13106,0,3185,601,0,246,231
13107,0,3185,522,207,350,457
13108,0,3185,239,213,417,451
13109,0,3185,46,242,274,422
13110,0,3185,0,288,119,376
13111,0,3186,326,0,406,143
13112,0,3186,0,0,672,522
13113,0,3186,0,376,663,393
13114,0,3186,0,637,675,219
13115,0,3186,770,16,430,410
13116,0,3186,753,374,441,286
13117,0,3186,763,598,434,258
13118,0,3187,994,266,206,590
13119,0,3188,0,0,305,638
13120,0,3188,336,0,241,232
13121,0,3188,499,0,383,729
13122,0,3188,819,104,381,641
13123,0,3189,0,0,189,414
13124,0,3189,188,0,297,344
13125,0,3189,466,0,314,323
13126,0,3189,753,0,378,301
13127,0,3189,441,396,434,460
13128,0,3189,226,417,249,439
13129,0,3189,0,428,262,428
13130,0,3190,113,69,352,931
13131,0,3190,0,91,194,909
13132,0,3190,377,0,273,959
13133,0,3191,0,0,217,856
13134,0,3191,187,44,254,799
13135,0,3191,420,0,239,809
13136,0,3191,605,0,360,785
13137,0,3191,853,0,347,655
13138,0,3192,228,241,280,759
13139,0,3192,2,159,254,841
13140,0,3192,495,280,173,720
13141,0,3193,0,0,174,387
13142,0,3193,91,0,412,399
13143,0,3193,390,0,391,347
13144,0,3193,427,346,462,510
13145,0,3193,70,404,532,452
13146,0,3193,0,494,220,362
13147,0,3194,1195,0,771,693
13148,0,3194,183,0,1363,1199
13149,0,3194,0,208,947,1250
13150,0,3195,0,0,487,1456
13151,0,3195,209,0,529,1396
13152,0,3195,647,0,384,1255
13153,0,3195,982,0,354,1114
13154,0,3196,0,395,382,1605
13155,0,3196,354,457,457,1543
13156,0,3196,785,472,425,1528
13157,0,3196,1099,318,237,1682
13158,0,3197,0,79,185,905
13159,0,3197,139,0,264,972
13160,0,3197,370,0,190,743
13161,0,3197,543,0,125,734
13162,0,3198,276,146,298,854
13163,0,3198,58,211,302,738
13164,0,3198,500,312,168,688
